NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2449.0,249052,P*#8MT9Pa,P*#P1278 MT9 80p Cu POLISH PSL,,,PLANAR,PL-PLIcs
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2450.0,188548,M-#8ECDS9,M-#P1278 M9 ECD SL MEAS,,,METRO,DM-#ECD
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2451.0,245024,M-#8PM9CPS,M-#P1278 POST M9CP SCAN,,,METRO,DM-BPPcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2452.0,245025,M-#8PM9CPR,M-#P1278 POST M9CP REVIEW,,,METRO,DM-SRCcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2453.0,245026,M-#8PM9CPC,M-#P1278 POST M9CP CLASS,,,METRO,DM-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2454.0,245027,M-#8PM9CPV,M-#P1278 POST M9CP LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2455.0,174920,T*#8V9PES,T*#P1278 V9 Prime Etch Stop,,,THIN FILMS,TD-XCLcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2456.0,244773,A-#8M9CP,A-#P1278 M9 Polish NCD Measure,,,ANALYTICAL,AN-NCD-CU
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2457.0,229172,M-#8V9ES S,M-#P1278 V9ES SCAN,,,METRO,DM-#FDB
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2458.0,229173,M-#8V9ES R,M-#P1278 V9ES REVIEW,,,METRO,DM-#SRK
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2459.0,229174,M-#8V9ES C,M-#P1278 V9ES CLASS,,,METRO,DM-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2460.0,229175,M-#8V9ES V,M-#P1278 V9ES LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2461.0,236050,T*#8V9ILDf,T*#P1278 VIA9 ILD DEP FALC,,,THIN FILMS,TD-HRBck
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2462.0,251579,W #8V9FSC,W #P1278 V9 Post Falcon SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2463.0,236031,T*#8VA9UVf,T*#P1278 VA9 PF HT UV CURE FALC,,,THIN FILMS,TD-AUVcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2464.0,251580,W #8V9uFSC,W #P1278 V9 Post Falcon cure SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2465.0,232783,T*#8M10ItC,T*#P1278 M10 ILD2TEOS Oxide Cap,,,THIN FILMS,TD-DVDcl
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2466.0,174818,T*#8VA9 HM,T*#P1278 A VIA 9 HARDMASK,,,THIN FILMS,TF-CTIce
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2467.0,207472,T*#8M10HM2,T*#P1278  MT10 HARDMASK2 DEP,,,THIN FILMS,TD-DVDco
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2468.0,238465,M-#8MT10WG,M-#P1278 MT10 SHAPE WGT,,,METRO,DM-#WGT
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2469.0,174890,W #8M10BSC,W #P1278 A MT 10 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2470.0,174895,W #8M10SCB,W #P1278 A METAL 10 SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2471.0,174942,L #8M10 CH,L #P1278 M10 CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2472.0,174947,L #8M10 SA,L #P1278 M10 SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2473.0,243916,L #86M10 S,L #P1278.6 M10 SED (MT9),,,LITHO,LI-SNYli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2474.0,243511,L-#8M10f W,L-#P1278 f M10 DOCD MEAS,,,LITHO,LI-OCDlj
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2475.0,204351,L-#8bM10 C,L-#P1278B M10 DCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2476.0,243996,L-#8M10fR,L-#P1278 f M10 REG (MT9),,,LITHO,LI-REGbe
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2477.0,260467,E*#86M10Hc,E*#P1278.6 M10 80p HM ETCH Cambrian,,,ETCH,DE-AMEct
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2478.0,242110,W #8M10TRC,W #P1278 M10 HMC t Trench Cleans,,,WET ETCH,WE-LEOcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2479.0,251293,L-#86M10fH,L-#P1278 PF M10 f HCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2480.0,174905,W #8VA9BSC,W #P1278 A VIA 9 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2481.0,174910,W #8VA9SCB,W #P1278 A POST VIA 9 ILD SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2482.0,174957,L #8VA9 CH,L #P1278 VA9 CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2483.0,174962,L #8VA9 SA,L #P1278 VA9 SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2484.0,243957,L #8VA9fS,"L #P1278 f VA9 SED (M10,MT9)",,,LITHO,LI-SAVli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2485.0,174967,L #8VA9 EB,L #P1278 VA9 EBR CUT,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2486.0,204352,L-#8bVA9 C,L-#P1278B VA9 DCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2487.0,243988,L-#8VA9fR,"L-#P1278 f VA9 REG (M10,MT9)",,,LITHO,LI-REGbe
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2488.0,213483,E #8VA9nST,E #P1278 NEPTUNE VIA 9 ETCH STAGING,,,ETCH,DE-GTOcs-STG
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2489.0,260431,E*#86V9NEc,E*#P1278.6 V9M10 80-80pETCH Cambria,,,ETCH,DE-GTOcs
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2490.0,243217,W*#8MT10HR,W*#P1278 MT10 HARD MASK REMOVAL,,,WET ETCH,WE-LEOcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2491.0,249394,L-#8M10fFC,L-#P1278 M10 f FCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2492.0,244764,A-#8M10FC,A-#P1278 M10 FCCD NCD Measure,,,ANALYTICAL,AN-NCD-CU
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2493.0,174700,T #8M10CuS,T #P1278 A MT 10 COPPER DEP STGING,,,THIN FILMS,TF-CSBcp-STG
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2494.0,262127,T*#86M10NX,T*#P1278.6 M10 80p Nb BAR SEED D6,,,THIN FILMS,TF-CSBcp
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2495.0,257381,T*#8M10tEP,T*#P1278 M10 80p Tempest plating,,,THIN FILMS,TF-EPFca
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2496.0,249053,P*#8M10Pa,P*#P1278 M10 80p Cu POLISH PSL,,,PLANAR,PL-PLIcs
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2497.0,245028,M-#8PM10CS,M-#P1278 POST M10CP SCAN,,,METRO,DM-BPPcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2498.0,245029,M-#8PM10CR,M-#P1278 POST M10CP REVIEW,,,METRO,DM-SRCcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2499.0,245030,M-#8PM10CC,M-#P1278 POST M10CP CLASS,,,METRO,DM-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2500.0,245031,M-#8PM10CV,M-#P1278 POST M10CP LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2501.0,216724,T*#8cV10ES,T*#P1278c V10  Etch Stop 120p,,,THIN FILMS,TD-XCLcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2502.0,244854,A-#8M10CP,A-#P1278 M10 Polish NCD Measure,,,ANALYTICAL,AN-NCD-CU
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2503.0,216682,T*#8cV10LD,T*#P1278c V10  ILD DEP 120p,,,THIN FILMS,TD-HRBcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2504.0,232784,T*#8M11ItC,T*#P1278 M11 ILD2 TEOS Oxide Cap,,,THIN FILMS,TD-DVDcl
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2505.0,175661,T*#8VA10HM,T*#P1278 A VIA 10 HARDMASK 160P,,,THIN FILMS,TF-CTIce
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2506.0,207473,T*#8M11HM2,T*#P1278  MT11 HARDMASK2 DEP,,,THIN FILMS,TD-DVDco
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2507.0,238466,M-#8MT11WG,M-#P1278 MT11 SHAPE WGT,,,METRO,DM-#WGT
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2508.0,177472,W #8M11BSC,W #P1278  MT 11 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2509.0,177470,W #8M11SCB,W #P1278  METAL 11 SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2510.0,216768,L #8M11cCH,L #P1278 M11 c CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2511.0,216769,L #8M11cSA,L #P1278 M11 c SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2512.0,258787,L #8cM11dS,L #P1278c d M11 SED (M10),,,LITHO,LI-SNYli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2513.0,259433,L-#8M11dCD,L-#P1278 M11 d DCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2514.0,259219,L-#8M11dR,L-#P1278 d M11 REG (M10),,,LITHO,LI-REGbe
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2515.0,216734,E*#8M11aHE,E*#P1278 MT11 120p AME HM ETCH,,,ETCH,DE-AMEct
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2516.0,242953,W #8M11tTC,W #P1278 M11 HMC t Trench Cleans,,,WET ETCH,WE-LEOcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2517.0,255988,L-#8MT11HC,L-#P1278 MT11 120p HCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2518.0,177466,W #8V10BSC,W #P1278  VIA 10 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2519.0,177473,W #8V10SCB,W #P1278  POST VIA 10 ILD SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2520.0,241677,L #8V10sCH,L #P1278 V10 s CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2521.0,216815,L #8V10cSA,L #P1278 V10 c SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2522.0,243958,L #8V10fS,"L #P1278 f V10 SED (M11,M10)",,,LITHO,LI-SAVli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2523.0,216822,L #8V10cEB,L #P1278 V10 c EBR CUT,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2524.0,216704,L-#8cV10CD,L-#P1278c   V10 DCCD MEAS,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2525.0,243989,L-#8V10fR,"L-#P1278 f V10 REG (M11,M10)",,,LITHO,LI-REGbe
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2526.0,213484,E #8VA10nS,E #P1278 NEPTUNE VIA 10 ETCH STAG,,,ETCH,DE-GTOcs-STG
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2527.0,232800,E*#8V10NE,E*#P1278 V10 120-80p Neptune ETCH,,,ETCH,DE-GTOcs
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2528.0,243218,W*#8M11HR,W*#P1278 M11 HARD MASK REMOVAL,,,WET ETCH,WE-LEOcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2529.0,243345,L-#8M11rFC,L-#P1278 M11 r FCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2530.0,177683,M-#8M11FCS,M-#P1278 POST MT11 FINAL CHECK SCAN,,,METRO,DM-FTLct
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2531.0,177682,M-#8M11FCR,M-#P1278 POST MT 11 FINAL CHECK REV,,,METRO,DM-SRCcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2532.0,177681,M-#8M11FCC,M-#P1278 POST MT11 FINAL CHEK CLASS,,,METRO,DM-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2533.0,231701,M-#8M11FCV,M-#P1278 M11FC LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2534.0,244765,A-#8M11FC,A-#P1278 M11 FCCD NCD Measure,,,ANALYTICAL,AN-NCD-CU
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2535.0,178416,T #8M11CS,T #P1278 MT11 COPPER DEP STAGING,,,THIN FILMS,TF-CSBcp-STG
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2536.0,262128,T*#86M11NX,T*#P1278.6 M11 120p Nb BAR SEED D6,,,THIN FILMS,TF-CSBcp
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2537.0,241845,T*#8M11EPF,T*#P1278c METAL 11 EPF  120p,,,THIN FILMS,TF-EPFca
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2538.0,262681,P*#8M11PX,P*#P1278 M11 120p Cu PLI D6,,,PLANAR,PL-PLIcs
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2539.0,188550,M-#8ECDS11,M-#P1278 M11 ECD SL MEAS,,,METRO,DM-#ECD
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2540.0,244996,M-#8PM11CS,M-#P1278 POST M11CP SCAN,,,METRO,DM-BPPcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2541.0,244997,M-#8PM11CR,M-#P1278 POST M11CP REVIEW,,,METRO,DM-SRCcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2542.0,244998,M-#8PM11CC,M-#P1278 POST M11CP CLASS,,,METRO,DM-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2543.0,244999,M-#8PM11CV,M-#P1278 POST M11CP LOGIC BLOCK,,,METRO,DM-LOGIC
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2544.0,216725,T*#8cV11ES,T*#P1278c V11  Etch Stop 120p,,,THIN FILMS,TD-XCLcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2545.0,244855,A-#8M11CP,A-#P1278 M11 Polish NCD Measure,,,ANALYTICAL,AN-NCD-CU
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2546.0,238420,M-#8V11EWG,M-#P1278 V11ES SHAPE WGT,,,METRO,DM-#WGT
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2547.0,216683,T*#8cV11LD,T*#P1278c V11  ILD DEP 120p,,,THIN FILMS,TD-HRBcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2548.0,232785,T*#8M12ItC,T*#P1278 M12 ILD2 TEOS Oxide Cap,,,THIN FILMS,TD-DVDcl
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2549.0,175662,T*#8VA11HM,T*#P1278 A VIA 11 HARDMASK 160P,,,THIN FILMS,TF-CTIce
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2550.0,207474,T*#8M12HM2,T*#P1278  MT12 HARDMASK2 DEP,,,THIN FILMS,TD-DVDco
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2551.0,238421,M-#8MT12WG,M-#P1278 MT12 SHAPE WGT,,,METRO,DM-#WGT
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2552.0,177471,W #8M12BSC,W #P1278  MT 12 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2553.0,177469,W #8M12SCB,W #P1278  METAL 12 SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2554.0,216770,L #8M12cCH,L #P1278 M12 c CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2555.0,216771,L #8M12cSA,L #P1278 M12 c SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2556.0,224417,M-#8M12 BC,M-#P1278 M12 BARC DEFECT INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2557.0,224376,L-#8M12 BC,L-#P1278 M12 BARC DEFECT CLASSIFY,,,LITHO,LI-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2558.0,258791,L #8cM12dS,L #P1278c d M12 SED (M11),,,LITHO,LI-SNYli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2559.0,224418,M-#8M12 DC,M-#P1278 M12 DEFECT INSPECT,,,METRO,DM-#MACRO
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2560.0,259434,L-#8M12dCD,L-#P1278 M12 d DCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2561.0,259221,L-#8M12dR,L-#P1278 d M12 REG (M11),,,LITHO,LI-REGbe
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2562.0,224377,L-#8M12 DC,L-#P1278 M12 DEFECT CLASSIFY,,,LITHO,LI-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2563.0,216735,E*#8M12aHE,E*#P1278 MT12 120p AME HM ETCH,,,ETCH,DE-AMEct
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2564.0,242954,W #8M12tTC,W #P1278 M12 HMC t Trench Cleans,,,WET ETCH,WE-LEOcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2565.0,255989,L-#8MT12HC,L-#P1278 MT12 120p HCCD MEASURE,,,LITHO,LI-SEMcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2566.0,177465,W #8V11BSC,W #P1278  VIA 11 LITHO BEVEL SCRUB,,,WET ETCH,WE-DRTcb
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2567.0,177474,W #8V11SCB,W #P1278  POST VIA 11 ILD SCRUB,,,WET ETCH,WE-DRTcu
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2568.0,241678,L #8V11sCH,L #P1278 V11 s CARBON HARDMASK DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2569.0,216817,L #8V11cSA,L #P1278 V11 c SiARC DEP,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2570.0,224411,M-#8V11 BC,M-#P1278 V11 BARC DEFECT INSPECT,,,METRO,DM-MACRO
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2571.0,224370,L-#8V11 BC,L-#P1278 V11 BARC DEFECT CLASSIFY,,,LITHO,LI-CLF
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2572.0,243959,L #8V11fS,"L #P1278 f V11 SED (M12,M11)",,,LITHO,LI-SAVli
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2573.0,216823,L #8V11cEB,L #P1278 V11 c EBR CUT,,,LITHO,LI-TBEbc
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2574.0,224412,M-#8V11 DC,M-#P1278 V11 DEFECT INSPECT,,,METRO,DM-#MACRO
Panther Lake G-1,Skip Scout BGLA #1,8PXMCVAG,8PXMCG,8PXMCV A G,A5289200,2575.0,216705,L-#8cV11CD,L-#P1278c   V11 DCCD MEAS,,,LITHO,LI-SEMcu
